id,numero_da_amostra,tipo_da_forma_de_abastecimento,ano,mes,data_da_coleta,area,zona,latitude,longitude,parametro,resultado,procedencia_da_coleta,ponto_de_coleta,resultado_original,resultado_numerico,data_coleta,bairro,conforme
525,250104000746,SAA,2025,4,2025-04-28,NAZARE,Urbana,-12.9717935,-38.5024859,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-28,NAZARE,True
526,250104000745,SAA,2025,4,2025-04-28,NAZARE,Urbana,-12.9720626,-38.501378,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-28,NAZARE,True
527,250104000744,SAA,2025,4,2025-04-28,NAZARE,Urbana,-12.9722076,-38.5015539,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-28,NAZARE,True
528,250104000763,SAA,2025,4,2025-04-29,SAO CAETANO,Urbana,-12.9368449,-38.4886624,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-29,SAO CAETANO,True
529,250104000747,SAA,2025,4,2025-04-28,SANTO ANTÔNIO ALÉM DO CARMO,Urbana,-12.9672411,-38.5051227,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-28,SANTO ANTÔNIO ALÉM DO CARMO,True
530,250104000740,SAA,2025,4,2025-04-28,TORORO,Urbana,-12.9830904,-38.5088441,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-28,TORORO,True
531,250104000757,SAA,2025,4,2025-04-29,CAMINHO DE AREIA,Urbana,-12.9299165,-38.5055196,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-29,CAMINHO DE AREIA,True
532,250104000764,SAA,2025,4,2025-04-29,FAZENDA GRANDE DO RETIRO,Urbana,-12.941824,-38.4830356,Coliformes totais,PRESENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,PRESENTE,1.0,2025-04-29,FAZENDA GRANDE DO RETIRO,False
533,250104000766,SAA,2025,4,2025-04-29,FAZENDA GRANDE DO RETIRO,Urbana,-12.9483085,-38.4790421,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-29,FAZENDA GRANDE DO RETIRO,True
534,250104000753,SAA,2025,4,2025-04-29,BONFIM,Urbana,-12.9245802,-38.5105627,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-29,BONFIM,True
535,250104000742,SAA,2025,4,2025-04-28,NAZARE,Urbana,-12.9780681,-38.5060117,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-28,NAZARE,True
536,250104000749,SAA,2025,4,2025-04-29,MASSARANDUBA,Urbana,-12.9282909,-38.497982,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-29,MASSARANDUBA,True
537,250104000743,SAA,2025,4,2025-04-28,NAZARE,Urbana,-12.9746323,-38.502258,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-28,NAZARE,True
538,250104000741,SAA,2025,4,2025-04-28,NAZARE,Urbana,-12.9788937,-38.5082991,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-28,NAZARE,True
539,250104000767,SAA,2025,4,2025-04-29,FAZENDA GRANDE DO RETIRO,Urbana,-12.9497186,-38.4784136,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-29,FAZENDA GRANDE DO RETIRO,True
540,250104000750,SAA,2025,4,2025-04-29,MASSARANDUBA,Urbana,-12.9253958,-38.5019419,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-29,MASSARANDUBA,True
541,250104000603,SAA,2025,4,2025-04-02,RIO VERMELHO,Urbana,-13.0133815,-38.4895824,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-02,RIO VERMELHO,True
542,250104000644,SAA,2025,4,2025-04-07,SUSSUARANA,Urbana,-12.9330548,-38.4451906,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-07,SUSSUARANA,True
543,250104000580,SAA,2025,4,2025-04-01,BROTAS,Urbana,-12.9774119,-38.4994044,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-01,BROTAS,True
544,250104000736,SAA,2025,4,2025-04-28,SÃO BARTOLOMEU,Urbana,-12.9005604,-38.4762833,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-28,SÃO BARTOLOMEU,True
545,250104000628,SAA,2025,4,2025-04-03,AGUAS CLARAS,Urbana,-12.8937081,-38.440751,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Reservatório de distribuição,AUSENTE,0.0,2025-04-03,AGUAS CLARAS,True
546,250104000675,SAA,2025,4,2025-04-09,BOCA DO RIO,Urbana,-12.9797437,-38.436922,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-09,BOCA DO RIO,True
547,250104000575,SAA,2025,4,2025-04-01,HORTO FLORESTAL,Urbana,-12.996216,-38.4880617,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-01,HORTO FLORESTAL,True
548,250104000658,SAA,2025,4,2025-04-08,PAU DA LIMA,Urbana,-12.9287618,-38.430412,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-08,PAU DA LIMA,True
549,250104000624,SAA,2025,4,2025-04-03,SETE PORTAS,Urbana,-12.9686314,-38.4967082,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-03,SETE PORTAS,True
550,250104000569,SAA,2025,4,2025-04-01,MUSSURUNGA I,Urbana,-12.9174058,-38.3658434,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-01,MUSSURUNGA I,True
551,250104000574,SAA,2025,4,2025-04-01,SAO CRISTOVAO,Urbana,-12.9100858,-38.3528003,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-01,SAO CRISTOVAO,True
552,250104000646,SAA,2025,4,2025-04-07,CABULA,Urbana,-12.9585879,-38.4673789,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Reservatório de distribuição,AUSENTE,0.0,2025-04-07,CABULA,True
553,250104000619,SAA,2025,4,2025-04-03,DANIEL LISBOA,Urbana,-12.9852761,-38.488064,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-03,DANIEL LISBOA,True
554,250104000712,SAA,2025,4,2025-04-14,SABOEIRO,Urbana,-12.9605618,-38.4481118,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-14,SABOEIRO,True
555,250104000599,SAA,2025,4,2025-04-02,PITUBA,Urbana,-12.9982542,-38.4586329,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-02,PITUBA,True
556,250104000693,SAA,2025,4,2025-04-10,BONFIM,Urbana,-12.9353356,-38.5078683,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-10,BONFIM,True
557,250104000622,SAA,2025,4,2025-04-03,MATATU,Urbana,-12.9771454,-38.4951725,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Reservatório de distribuição,AUSENTE,0.0,2025-04-03,MATATU,True
558,250104000696,SAA,2025,4,2025-04-10,CENTRO,Urbana,-12.985381,-38.5190515,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-10,CENTRO,True
559,250104000598,SAA,2025,4,2025-04-02,ITAIGARA,Urbana,-12.996705,-38.4620204,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-02,ITAIGARA,True
560,250104000666,SAA,2025,4,2025-04-08,BOA VISTA DE SAO CAETANO,Urbana,-12.9291007,-38.4775421,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-08,BOA VISTA DE SAO CAETANO,True
561,250104000722,SAA,2025,4,2025-04-14,CANELA,Urbana,-12.9951074,-38.5231869,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-14,CANELA,True
562,250104000661,SAA,2025,4,2025-04-08,FAZENDA GRANDE DO RETIRO,Urbana,-12.9492616,-38.4741039,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-08,FAZENDA GRANDE DO RETIRO,True
563,250104000578,SAA,2025,4,2025-04-01,ENGENHO VELHO DE BROTAS,Urbana,-12.9881932,-38.5008212,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-01,ENGENHO VELHO DE BROTAS,True
564,250104000570,SAA,2025,4,2025-04-01,MUSSURUNGA II,Urbana,-12.9212027,-38.3729963,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-01,MUSSURUNGA II,True
565,250104000662,SAA,2025,4,2025-04-08,FAZENDA GRANDE DO RETIRO,Urbana,-12.9503658,-38.4762532,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-08,FAZENDA GRANDE DO RETIRO,True
566,250104000618,SAA,2025,4,2025-04-03,BROTAS,Urbana,-12.9907486,-38.485112,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-03,BROTAS,True
567,250104000669,SAA,2025,4,2025-04-09,PARALELA,Urbana,-12.9565084,-38.4291786,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-09,PARALELA,True
568,250104000608,SAA,2025,4,2025-04-03,IAPI,Urbana,-12.9583341,-38.4772231,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-03,IAPI,True
569,250104000568,SAA,2025,4,2025-04-01,PIATA,Urbana,-12.9347395,-38.3846333,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-01,PIATA,True
570,250104000657,SAA,2025,4,2025-04-08,SAO MARCOS,Urbana,-12.9331497,-38.8442065,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-08,SAO MARCOS,True
571,250104000590,SAA,2025,4,2025-04-02,PATAMARES,Urbana,-12.94097,-38.40252,Coliformes totais,AUSENTE,INTRA-DOMICILIAR / INTRA-PREDIAL,Torneira após a reservação,AUSENTE,0.0,2025-04-02,PATAMARES,True
572,250104000719,SAA,2025,4,2025-04-14,BARRA,Urbana,-13.0061928,-38.5328391,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-14,BARRA,True
573,250104000642,SAA,2025,4,2025-04-07,JARDIM SANTO INACIO,Urbana,-12.9299969,-38.461718,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-07,JARDIM SANTO INACIO,True
574,250104000582,SAA,2025,4,2025-04-01,CAMPINAS DE BROTAS,Urbana,-12.9822708,-38.4778317,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Reservatório de distribuição,AUSENTE,0.0,2025-04-01,CAMPINAS DE BROTAS,True
575,250104000572,SAA,2025,4,2025-04-01,MUSSURUNGA I,Urbana,-12.9128005,-38.368435,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-01,MUSSURUNGA I,True
576,250104000600,SAA,2025,4,2025-04-02,PITUBA,Urbana,-12.9875764,-38.450551,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-02,PITUBA,True
577,250104000714,SAA,2025,4,2025-04-14,NARANDIBA,Urbana,-12.953021,-38.4488291,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-14,NARANDIBA,True
578,250104000667,SAA,2025,4,2025-04-08,SAO CAETANO,Urbana,-12.9340897,-38.4763333,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-08,SAO CAETANO,True
579,250104000721,SAA,2025,4,2025-04-14,VITORIA,Urbana,-12.9936394,-38.5264447,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-14,VITORIA,True
580,250104000711,SAA,2025,4,2025-04-14,SAO GONCALO,Urbana,-12.9514665,-38.4647476,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-14,SAO GONCALO,True
581,250104000573,SAA,2025,4,2025-04-01,SAO CRISTOVAO,Urbana,-12.9108684,-38.354817,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-01,SAO CRISTOVAO,True
582,250104000663,SAA,2025,4,2025-04-08,FAZENDA GRANDE DO RETIRO,Urbana,-12.9431764,-38.4804076,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-08,FAZENDA GRANDE DO RETIRO,True
583,250104000586,SAA,2025,4,2025-04-02,PATAMARES,Urbana,-12.94097,-38.40252,Coliformes totais,AUSENTE,INTRA-DOMICILIAR / INTRA-PREDIAL,Torneira após a reservação,AUSENTE,0.0,2025-04-02,PATAMARES,True
584,250104000688,SAA,2025,4,2025-04-10,RIBEIRA,Urbana,-12.9177793,-38.5009462,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-10,RIBEIRA,True
585,250104000732,SAA,2025,4,2025-04-28,ILHA AMARELA,Urbana,-12.8876049,-38.4689196,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Reservatório de distribuição,AUSENTE,0.0,2025-04-28,ILHA AMARELA,True
586,250104000601,SAA,2025,4,2025-04-02,PITUBA,Urbana,-13.0031564,-38.4592216,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-02,PITUBA,True
587,250104000585,SAA,2025,4,2025-04-01,COSME DE FARIAS,Urbana,-12.9765849,-38.4880004,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-01,COSME DE FARIAS,True
588,250104000670,SAA,2025,4,2025-04-09,PARALELA,Urbana,-12.9514076,-38.4297578,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-09,PARALELA,True
589,250104000648,SAA,2025,4,2025-04-08,CASTELO BRANCO,Urbana,-12.9013049,-38.4322287,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-08,CASTELO BRANCO,True
590,250104000643,SAA,2025,4,2025-04-07,MATA ESCURA,Urbana,-12.9312127,-38.4578836,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-07,MATA ESCURA,True
591,250104000640,SAA,2025,4,2025-04-07,TANCREDO NEVES,Urbana,-12.9456707,-38.4466258,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-07,TANCREDO NEVES,True
592,250104000630,SAA,2025,4,2025-04-07,CAJAZEIRAS,Urbana,-12.8865546,-38.419571,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-04-07,CAJAZEIRAS,True
593,250104000781,SAA,2025,5,2025-05-08,MATA ESCURA,Urbana,-12.9312127,-38.4578836,Escherichia coli,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-05-08,MATA ESCURA,True
594,250104000788,SAA,2025,5,2025-05-19,PERIPERI,Urbana,-12.8647411,-38.4568219,Escherichia coli,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-05-19,PERIPERI,True
595,250104000787.1,SAA,2025,5,2025-05-15,FEDERACAO,Urbana,-12.9975004,-38.5130478,Escherichia coli,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-05-15,FEDERACAO,True
596,250104000785,SAA,2025,5,2025-05-15,FEDERACAO,Urbana,-12.9975004,-38.5127773,Escherichia coli,AUSENTE,INTRA-DOMICILIAR / INTRA-PREDIAL,Torneira após a reservação,AUSENTE,0.0,2025-05-15,FEDERACAO,True
597,250104000786,SAA,2025,5,2025-05-15,FEDERACAO,Urbana,-12.9975004,-38.5127773,Escherichia coli,PRESENTE,INTRA-DOMICILIAR / INTRA-PREDIAL,Torneira após a reservação,PRESENTE,1.0,2025-05-15,FEDERACAO,False
598,250104000770,SAA,2025,5,2025-05-05,ITAPUA,Urbana,-12.9491136,-38.3682064,Escherichia coli,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-05-05,ITAPUA,True
599,250104000769,SAA,2025,5,2025-05-05,ITAPUA,Urbana,-12.9505548,-38.3696501,Escherichia coli,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-05-05,ITAPUA,True
600,250104000776,SAA,2025,5,2025-05-05,PRAIA DO FLAMENGO,Urbana,-12.928765,-38.3238435,Escherichia coli,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-05-05,PRAIA DO FLAMENGO,True
601,250104000773,SAA,2025,5,2025-05-05,ITAPUA,Urbana,-12.9518971,-38.3601786,Escherichia coli,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-05-05,ITAPUA,True
602,250104000784,SAA,2025,5,2025-05-08,CABULA,Urbana,-12.9585879,-38.4673789,Escherichia coli,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Reservatório de distribuição,AUSENTE,0.0,2025-05-08,CABULA,True
603,250104000778,SAA,2025,5,2025-05-08,NARANDIBA,Urbana,-12.953021,-38.4488291,Escherichia coli,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-05-08,NARANDIBA,True
604,250104000780,SAA,2025,5,2025-05-08,JARDIM SANTO INACIO,Urbana,-12.9299969,-38.461718,Escherichia coli,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-05-08,JARDIM SANTO INACIO,True
605,250104000779,SAA,2025,5,2025-05-08,TANCREDO NEVES,Urbana,-12.9456707,-38.4466258,Escherichia coli,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-05-08,TANCREDO NEVES,True
606,250104000768,SAA,2025,5,2025-05-05,ITAPUA,Urbana,-12.9391724,-38.3629398,Escherichia coli,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-05-05,ITAPUA,True
607,250104000775,SAA,2025,5,2025-05-05,STELLA MARIS,Urbana,-12.9366001,-38.3322851,Escherichia coli,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-05-05,STELLA MARIS,True
608,250104000774,SAA,2025,5,2025-05-05,STELLA MARIS,Urbana,-12.9426413,-38.3398008,Escherichia coli,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-05-05,STELLA MARIS,True
609,250104000771,SAA,2025,5,2025-05-05,JARDIM PLACAFORD,Urbana,-12.9500873,-38.3720693,Escherichia coli,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-05-05,JARDIM PLACAFORD,True
610,250104000777,SAA,2025,5,2025-05-05,JARDIM DAS MARGARIDAS,Urbana,-12.8993739,-38.3539886,Escherichia coli,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-05-05,JARDIM DAS MARGARIDAS,True
611,250104000781,SAA,2025,5,2025-05-08,MATA ESCURA,Urbana,-12.9312127,-38.4578836,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-05-08,MATA ESCURA,True
612,250104000788,SAA,2025,5,2025-05-19,PERIPERI,Urbana,-12.8647411,-38.4568219,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-05-19,PERIPERI,True
613,250104000787.1,SAA,2025,5,2025-05-15,FEDERACAO,Urbana,-12.9975004,-38.5130478,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-05-15,FEDERACAO,True
614,250104000785,SAA,2025,5,2025-05-15,FEDERACAO,Urbana,-12.9975004,-38.5127773,Turbidez (uT),"0,02",INTRA-DOMICILIAR / INTRA-PREDIAL,Torneira após a reservação,"0,02",0.02,2025-05-15,FEDERACAO,True
615,250104000786,SAA,2025,5,2025-05-15,FEDERACAO,Urbana,-12.9975004,-38.5127773,Turbidez (uT),"3,52",INTRA-DOMICILIAR / INTRA-PREDIAL,Torneira após a reservação,"3,52",3.52,2025-05-15,FEDERACAO,True
616,250104000774,SAA,2025,5,2025-05-05,STELLA MARIS,Urbana,-12.9426413,-38.3398008,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-05-05,STELLA MARIS,True
617,250104000784,SAA,2025,5,2025-05-08,CABULA,Urbana,-12.9585879,-38.4673789,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Reservatório de distribuição,"0,02",0.02,2025-05-08,CABULA,True
618,250104000778,SAA,2025,5,2025-05-08,NARANDIBA,Urbana,-12.953021,-38.4488291,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-05-08,NARANDIBA,True
619,250104000780,SAA,2025,5,2025-05-08,JARDIM SANTO INACIO,Urbana,-12.9299969,-38.461718,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-05-08,JARDIM SANTO INACIO,True
620,250104000776,SAA,2025,5,2025-05-05,PRAIA DO FLAMENGO,Urbana,-12.928765,-38.3238435,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-05-05,PRAIA DO FLAMENGO,True
621,250104000773,SAA,2025,5,2025-05-05,ITAPUA,Urbana,-12.9518971,-38.3601786,Turbidez (uT),"3,14",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"3,14",3.14,2025-05-05,ITAPUA,True
622,250104000768,SAA,2025,5,2025-05-05,ITAPUA,Urbana,-12.9391724,-38.3629398,Turbidez (uT),"2,11",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"2,11",2.11,2025-05-05,ITAPUA,True
623,250104000771,SAA,2025,5,2025-05-05,JARDIM PLACAFORD,Urbana,-12.9500873,-38.3720693,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-05-05,JARDIM PLACAFORD,True
624,250104000775,SAA,2025,5,2025-05-05,STELLA MARIS,Urbana,-12.9366001,-38.3322851,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-05-05,STELLA MARIS,True
625,250104000769,SAA,2025,5,2025-05-05,ITAPUA,Urbana,-12.9505548,-38.3696501,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-05-05,ITAPUA,True
626,250104000777,SAA,2025,5,2025-05-05,JARDIM DAS MARGARIDAS,Urbana,-12.8993739,-38.3539886,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-05-05,JARDIM DAS MARGARIDAS,True
627,250104000779,SAA,2025,5,2025-05-08,TANCREDO NEVES,Urbana,-12.9456707,-38.4466258,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-05-08,TANCREDO NEVES,True
628,250104000770,SAA,2025,5,2025-05-05,ITAPUA,Urbana,-12.9491136,-38.3682064,Turbidez (uT),"0,02",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"0,02",0.02,2025-05-05,ITAPUA,True
629,250104000781,SAA,2025,5,2025-05-08,MATA ESCURA,Urbana,-12.9312127,-38.4578836,Cloro residual livre (mg/L),"1,87",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,87",1.87,2025-05-08,MATA ESCURA,True
